"county","observation_count","locality_type","latitude","longitude","observation_date","time_observations_started","protocol_type","duration_minutes","effort_distance_km","number_observers","year","month","day","season","time_of_day"
"Tompkins",2,"H",42.3432727,-76.2994856,2020-04-07,"05:45:00","Stationary",3,NA,1,2020,4,7,"Spring","Morning"
"Oswego",1,"P",43.348168,-76.223608,2020-04-07,"05:46:00","Stationary",3,NA,1,2020,4,7,"Spring","Morning"
"Rensselaer",1,"P",42.823295,-73.3509707,2020-03-31,"19:40:00","Stationary",6,NA,1,2020,3,31,"Spring","Evening"
"Tompkins",1,"H",42.3101677,-76.5216895,2020-04-06,"18:47:00","Traveling",35,2.158,1,2020,4,6,"Spring","Evening"
"Suffolk",2,"H",40.9017461,-72.8211322,2020-04-06,"19:45:00","Stationary",30,NA,2,2020,4,6,"Spring","Evening"
"Ulster",1,"P",41.8080128,-74.4696705,2020-04-06,"19:50:00","Stationary",3,NA,1,2020,4,6,"Spring","Evening"
"Lewis",2,"P",43.946569,-75.502381,2020-04-06,"19:54:00","Traveling",20,0.966,1,2020,4,6,"Spring","Evening"
"Lewis",1,"P",43.9421615,-75.4995987,2020-04-07,"09:10:00","Traveling",73,2.309,1,2020,4,7,"Spring","Morning"
"Tioga",1,"P",42.075813,-76.362545,2020-04-07,"05:55:00","Stationary",2,NA,1,2020,4,7,"Spring","Morning"
"Tioga",2,"P",42.095563,-76.370252,2020-04-07,"05:48:00","Stationary",3,NA,1,2020,4,7,"Spring","Morning"
"Erie",1,"H",42.8339669,-78.8504268,2020-04-07,"12:42:00","Traveling",76,1.131,1,2020,4,7,"Spring","Afternoon"
"Essex",1,"H",43.853925,-73.3852333,2020-04-07,"14:23:00","Traveling",100,3.48,1,2020,4,7,"Spring","Afternoon"
"Erie",1,"P",43.0827683,-78.6244785,2020-04-07,"16:37:00","Stationary",30,NA,1,2020,4,7,"Spring","Afternoon"
"Steuben",2,"P",42.5299011,-77.2865868,2020-04-07,"20:02:00","Stationary",5,NA,1,2020,4,7,"Spring","Evening"
"Chemung",1,"P",42.1918544,-76.7263269,2020-04-07,"20:06:00","Stationary",5,NA,1,2020,4,7,"Spring","Evening"
"Tompkins",1,"P",42.4276695,-76.3819973,2020-04-07,"19:43:00","Traveling",30,0.345,1,2020,4,7,"Spring","Evening"
"Jefferson",1,"P",44.1941187,-75.6171799,2020-04-07,"05:23:00","Stationary",3,NA,1,2020,4,7,"Spring","Morning"
"Jefferson",2,"P",44.1896204,-75.6284022,2020-04-07,"05:28:00","Stationary",5,NA,1,2020,4,7,"Spring","Morning"
"Suffolk",6,"P",41.05789,-72.307916,2020-04-07,"19:34:00","Stationary",60,NA,1,2020,4,7,"Spring","Evening"
"Erie",5,"H",42.8339669,-78.8504268,2020-04-07,"19:24:00","Traveling",58,2.222,2,2020,4,7,"Spring","Evening"
"Dutchess",3,"H",41.7306613,-73.8805806,2020-04-07,"18:05:00","Traveling",90,1.609,1,2020,4,7,"Spring","Evening"
"Monroe",4,"H",43.0031211,-77.6770833,2020-04-08,"04:48:00","Stationary",8,NA,1,2020,4,8,"Spring","Night"
"Tompkins",2,"H",42.3432727,-76.2994856,2020-04-08,"05:49:00","Stationary",3,NA,1,2020,4,8,"Spring","Morning"
"Tompkins",1,"H",42.4787045,-76.4623654,2020-04-01,"07:23:00","Traveling",47,2.22,1,2020,4,1,"Spring","Morning"
"Franklin",1,"H",44.4216429,-74.0911572,2020-04-07,"22:30:00","Traveling",85,7.242,1,2020,4,7,"Spring","Night"
"Albany",4,"H",42.7049219,-73.8419212,2020-04-07,"20:30:00","Traveling",20,0.805,1,2020,4,7,"Spring","Evening"
"Orange",4,"H",41.4865308,-74.3294181,2020-04-05,"19:00:00","Traveling",68,0.805,2,2020,4,5,"Spring","Evening"
"Jefferson",1,"P",43.6875,-76.15625,2020-04-07,"20:00:00","Stationary",5,NA,1,2020,4,7,"Spring","Evening"
"Tompkins",1,"H",42.5034956,-76.4374457,2020-04-08,"19:30:00","Traveling",38,0.151,1,2020,4,8,"Spring","Evening"
"Schuyler",1,"P",42.5412004,-76.800036,2020-04-08,"18:22:00","Traveling",52,0.644,1,2020,4,8,"Spring","Evening"
"Wayne",1,"P",43.2397433,-77.26161,2020-04-08,"20:03:00","Traveling",2,0.805,1,2020,4,8,"Spring","Evening"
"Orleans",6,"H",43.3668991,-78.2358989,2020-04-08,"19:17:00","Traveling",57,2.012,1,2020,4,8,"Spring","Evening"
"Tompkins",1,"P",42.4678391,-76.4511463,2020-04-08,"20:07:00","Stationary",16,NA,1,2020,4,8,"Spring","Evening"
"Hamilton",2,"H",44.0537872,-74.5953763,2020-04-07,"20:42:00","Traveling",30,10.461,1,2020,4,7,"Spring","Evening"
"Hamilton",2,"H",44.0540353,-74.5595566,2020-04-07,"19:04:00","Stationary",32,NA,1,2020,4,7,"Spring","Evening"
"Oswego",1,"P",43.3782041,-76.4879161,2020-04-08,"20:25:00","Stationary",8,NA,1,2020,4,8,"Spring","Evening"
"Hamilton",2,"H",44.0537872,-74.5953763,2020-04-08,"10:54:00","Traveling",59,1.609,1,2020,4,8,"Spring","Morning"
"Washington",5,"H",43.4763995,-73.4294575,2020-04-08,"17:40:00","Traveling",144,1.609,1,2020,4,8,"Spring","Evening"
"Queens",2,"H",40.6170296,-73.8244561,2020-04-08,"19:40:00","Traveling",30,0.161,1,2020,4,8,"Spring","Evening"
"Ontario",5,"P",42.8125,-77.40625,2020-04-08,"22:10:00","Traveling",52,16.528,1,2020,4,8,"Spring","Night"
"Chautauqua",1,"P",42.082041,-79.2666515,2020-04-08,"11:30:00","Area",60,NA,1,2020,4,8,"Spring","Morning"
"Chenango",3,"P",42.546831,-75.867087,2020-04-09,"05:52:00","Stationary",2,NA,1,2020,4,9,"Spring","Morning"
"Oswego",1,"P",43.247282,-76.070569,2020-04-09,"06:04:00","Stationary",2,NA,1,2020,4,9,"Spring","Morning"
"Tompkins",1,"H",42.4259195,-76.3357544,2020-04-09,"04:35:00","Traveling",15,0.45,1,2020,4,9,"Spring","Night"
"Chenango",1,"P",42.581853,-75.804855,2020-04-09,"05:56:00","Traveling",10,0.451,1,2020,4,9,"Spring","Morning"
"Chenango",1,"P",42.609691,-75.743336,2020-04-09,"06:15:00","Stationary",3,NA,1,2020,4,9,"Spring","Morning"
"Ontario",1,"P",42.6670231,-77.4063286,2020-04-09,"06:16:00","Traveling",28,1.722,1,2020,4,9,"Spring","Morning"
"Erie",2,"P",42.9150681,-78.5183685,2020-04-08,"20:00:00","Stationary",30,NA,1,2020,4,8,"Spring","Evening"
"Onondaga",1,"P",43.1875,-76.28125,2020-04-08,"19:45:00","Stationary",5,NA,1,2020,4,8,"Spring","Evening"
"Kings",1,"H",40.6523083,-73.9904281,2020-04-02,"14:00:00","Traveling",150,4.023,1,2020,4,2,"Spring","Afternoon"
"Erie",1,"H",42.8339669,-78.8504268,2020-04-09,"16:33:00","Traveling",43,2.293,1,2020,4,9,"Spring","Afternoon"
"Cayuga",1,"P",43.3023982,-76.6758059,2020-04-09,"20:18:00","Stationary",4,NA,1,2020,4,9,"Spring","Evening"
"Cayuga",1,"P",43.3348484,-76.6168526,2020-04-09,"20:26:00","Stationary",5,NA,1,2020,4,9,"Spring","Evening"
"Albany",1,"H",42.6649307,-73.967472,2020-04-10,"09:19:00","Traveling",83,2.253,1,2020,4,10,"Spring","Morning"
"Sullivan",5,"P",41.8341286,-74.6949399,2020-04-10,"07:30:00","Stationary",480,NA,1,2020,4,10,"Spring","Morning"
"Ulster",1,"P",41.804622,-74.0296447,2020-04-10,"19:45:00","Stationary",15,NA,1,2020,4,10,"Spring","Evening"
"St. Lawrence",1,"P",44.6062014,-75.1669316,2020-04-10,"20:08:00","Stationary",3,NA,1,2020,4,10,"Spring","Evening"
"Orange",5,"H",41.4865308,-74.3294181,2020-03-27,"19:00:00","Traveling",60,0.322,3,2020,3,27,"Spring","Evening"
"Onondaga",1,"P",42.914981,-76.245979,2020-04-11,"13:10:00","Traveling",45,0.805,1,2020,4,11,"Spring","Afternoon"
"Erie",2,"H",43.0008539,-78.7889698,2020-04-11,"17:15:00","Traveling",40,0.322,1,2020,4,11,"Spring","Evening"
"Ulster",2,"P",41.804622,-74.0296447,2020-04-11,"19:45:00","Stationary",20,NA,2,2020,4,11,"Spring","Evening"
"Tompkins",1,"P",42.4678391,-76.4511463,2020-04-11,"20:21:00","Stationary",10,NA,1,2020,4,11,"Spring","Evening"
"Oswego",1,"P",43.3529929,-76.4810942,2020-04-11,"20:37:00","Stationary",4,NA,1,2020,4,11,"Spring","Evening"
"Erie",1,"P",42.724742,-78.8511053,2020-04-11,"18:52:00","Traveling",53,1.69,1,2020,4,11,"Spring","Evening"
"Greene",1,"P",42.135219,-74.0916559,2020-04-11,"19:10:00","Traveling",45,0.805,4,2020,4,11,"Spring","Evening"
"Cayuga",1,"P",42.7204979,-76.4642514,2020-04-12,"01:25:00","Stationary",4,NA,1,2020,4,12,"Spring","Night"
"Essex",4,"H",44.263299,-73.4273694,2020-04-06,"19:36:00","Traveling",34,0.322,1,2020,4,6,"Spring","Evening"
"Albany",1,"H",42.6349292,-73.8003407,2020-04-12,"06:48:00","Traveling",177,3.219,1,2020,4,12,"Spring","Morning"
"Steuben",1,"P",42.0569379,-77.7209781,2020-04-11,"20:20:00","Stationary",20,NA,1,2020,4,11,"Spring","Evening"
"Tompkins",1,"H",42.4629085,-76.4449847,2020-04-12,"10:06:00","Traveling",136,3.508,1,2020,4,12,"Spring","Morning"
"St. Lawrence",1,"P",44.6062014,-75.1669316,2020-04-11,"19:50:00","Stationary",17,NA,1,2020,4,11,"Spring","Evening"
"Chautauqua",1,"P",42.1827687,-79.2351118,2020-04-12,"14:55:00","Traveling",160,4.296,1,2020,4,12,"Spring","Afternoon"
"Erie",1,"H",43.0008539,-78.7889698,2020-04-12,"15:09:00","Traveling",161,4.989,1,2020,4,12,"Spring","Afternoon"
"Wayne",2,"H",43.1277212,-77.2840977,2020-04-12,"18:58:00","Traveling",74,1.754,1,2020,4,12,"Spring","Evening"
"Tompkins",1,"P",42.3857232,-76.3500629,2020-04-12,"20:12:00","Stationary",3,NA,1,2020,4,12,"Spring","Evening"
"Chautauqua",3,"P",42.5462481,-79.1538204,2020-04-12,"15:00:00","Stationary",150,NA,1,2020,4,12,"Spring","Afternoon"
"Albany",1,"P",42.6606634,-73.9281178,2020-04-12,"07:15:00","Stationary",420,NA,1,2020,4,12,"Spring","Morning"
"Chautauqua",2,"P",42.510825,-79.160036,2020-04-12,"19:39:00","Stationary",75,NA,1,2020,4,12,"Spring","Evening"
"Tompkins",2,"P",42.3878123,-76.3005047,2020-04-12,"20:02:00","Traveling",3,0.145,1,2020,4,12,"Spring","Evening"
"Chautauqua",5,"H",42.0977129,-79.5935011,2020-04-12,"19:25:00","Traveling",77,0.161,1,2020,4,12,"Spring","Evening"
"Monroe",2,"H",43.0031211,-77.6770833,2020-04-12,"20:15:00","Stationary",39,NA,1,2020,4,12,"Spring","Evening"
"Monroe",2,"H",43.3670756,-77.9631686,2020-04-12,"19:53:00","Traveling",38,0.698,1,2020,4,12,"Spring","Evening"
"Ontario",1,"P",42.6670231,-77.4063286,2020-04-13,"07:12:00","Traveling",100,1.835,1,2020,4,13,"Spring","Morning"
"Tompkins",1,"P",42.42879,-76.395065,2020-04-13,"06:12:00","Stationary",167,NA,1,2020,4,13,"Spring","Morning"
"Monroe",1,"P",43.14,-77.54,2020-04-13,"08:45:00","Traveling",34,2.421,1,2020,4,13,"Spring","Morning"
"Chautauqua",1,"P",42.082041,-79.2666515,2020-04-12,"13:30:00","Area",210,NA,1,2020,4,12,"Spring","Afternoon"
"Clinton",1,"H",44.5143382,-73.892958,2020-04-11,"22:00:00","Traveling",20,3.219,1,2020,4,11,"Spring","Night"
"Tompkins",2,"P",42.5477894,-76.6528132,2020-04-12,"19:45:00","Stationary",30,NA,1,2020,4,12,"Spring","Evening"
"Livingston",1,"P",42.5690115,-77.9462385,2020-04-13,"09:10:00","Traveling",115,1.207,1,2020,4,13,"Spring","Morning"
"Cattaraugus",2,"P",42.3959032,-78.9071665,2020-04-03,"18:05:00","Traveling",165,6.437,4,2020,4,3,"Spring","Evening"
"Orange",1,"P",41.2903633,-74.2712125,2020-04-13,"19:50:00","Stationary",10,NA,1,2020,4,13,"Spring","Evening"
"Onondaga",1,"H",43.2072726,-76.3241404,2020-04-14,"07:04:00","Traveling",198,4.828,1,2020,4,14,"Spring","Morning"
"Erie",2,"H",42.8462509,-78.8594553,2020-04-14,"07:44:00","Traveling",192,6.107,1,2020,4,14,"Spring","Morning"
"Rensselaer",1,"P",42.541215,-73.5287181,2020-04-14,"20:01:00","Stationary",1,NA,1,2020,4,14,"Spring","Evening"
"Rensselaer",2,"P",42.5446071,-73.5286801,2020-04-14,"20:03:00","Traveling",2,0.161,1,2020,4,14,"Spring","Evening"
"Albany",3,"H",42.6099952,-73.8907678,2020-04-14,"19:54:00","Traveling",24,0.821,1,2020,4,14,"Spring","Evening"
"Ontario",4,"H",42.8268542,-77.5283745,2020-04-14,"20:00:00","Stationary",22,NA,1,2020,4,14,"Spring","Evening"
"Ontario",1,"P",42.8264218,-77.5436641,2020-04-14,"19:22:00","Traveling",60,1.609,1,2020,4,14,"Spring","Evening"
"Washington",3,"H",43.4343511,-73.4557217,2020-04-14,"18:00:00","Traveling",127,1.931,1,2020,4,14,"Spring","Evening"
"Seneca",3,"P",42.5588952,-76.8042421,2020-04-14,"20:02:00","Traveling",35,0.322,1,2020,4,14,"Spring","Evening"
"Tompkins",1,"P",42.385949,-76.394911,2020-04-15,"19:46:00","Traveling",29,0.718,1,2020,4,15,"Spring","Evening"
"Essex",2,"P",44.2912374,-73.9956996,2020-04-15,"20:10:00","Stationary",5,NA,1,2020,4,15,"Spring","Evening"
"Orange",1,"H",41.4216515,-74.0352345,2020-04-15,"20:03:00","Traveling",20,0.521,1,2020,4,15,"Spring","Evening"
"Dutchess",2,"P",42.043243,-73.874779,2020-04-15,"08:19:00","Stationary",60,NA,1,2020,4,15,"Spring","Morning"
"Tompkins",2,"H",42.3432727,-76.2994856,2020-04-15,"20:25:00","Stationary",15,NA,1,2020,4,15,"Spring","Evening"
"Schoharie",1,"P",42.609293,-74.571658,2020-04-16,"08:28:00","Traveling",30,0.261,1,2020,4,16,"Spring","Morning"
"Rensselaer",1,"H",42.5005866,-73.7751512,2020-04-15,"18:45:00","Traveling",115,6.437,1,2020,4,15,"Spring","Evening"
"Queens",2,"H",40.6170296,-73.8244561,2020-04-15,"17:56:00","Traveling",138,4.245,1,2020,4,15,"Spring","Evening"
"Tompkins",1,"P",42.5065791,-76.3520515,2020-04-16,"18:41:00","Traveling",50,0.966,1,2020,4,16,"Spring","Evening"
"Saratoga",4,"H",42.8681186,-73.8709754,2020-04-16,"19:49:00","Traveling",14,0.306,2,2020,4,16,"Spring","Evening"
"Ontario",1,"P",42.9338509,-76.9781396,2020-04-16,"19:40:00","Stationary",45,NA,1,2020,4,16,"Spring","Evening"
"Monroe",1,"H",43.3201355,-77.7264261,2020-04-06,"19:21:00","Traveling",79,1.448,1,2020,4,6,"Spring","Evening"
"Rensselaer",2,"P",42.7673908,-73.4670782,2020-04-17,"05:34:00","Stationary",5,NA,1,2020,4,17,"Spring","Morning"
"Franklin",1,"P",44.3969464,-74.1588738,2020-04-17,"06:24:00","Traveling",57,1.271,1,2020,4,17,"Spring","Morning"
"Kings",1,"H",40.6523083,-73.9904281,2019-10-19,"14:00:00","Traveling",90,4.828,1,2019,10,19,"Fall","Afternoon"
"Essex",1,"P",43.796723,-74.011458,2020-04-17,"20:09:00","Stationary",25,NA,1,2020,4,17,"Spring","Evening"
"Monroe",2,"H",43.2440148,-77.4909067,2020-04-17,"19:55:00","Stationary",30,NA,2,2020,4,17,"Spring","Evening"
"Ulster",2,"P",41.807433,-74.0294212,2020-04-17,"19:55:00","Stationary",7,NA,1,2020,4,17,"Spring","Evening"
"Essex",3,"H",44.0344734,-73.6018475,2020-04-17,"19:35:00","Traveling",37,0.644,1,2020,4,17,"Spring","Evening"
"Kings",1,"H",40.6523083,-73.9904281,2019-03-17,"11:00:00","Stationary",180,NA,1,2019,3,17,"Spring","Morning"
"New York",1,"H",40.7536729,-73.9832322,2019-03-16,"09:00:00","Stationary",60,NA,1,2019,3,16,"Spring","Morning"
"Essex",2,"P",44.415633,-73.388797,2020-04-18,"05:29:00","Stationary",14,NA,1,2020,4,18,"Spring","Morning"
"Erie",2,"P",43.043759,-78.671949,2020-04-18,"05:58:00","Traveling",36,2.15,1,2020,4,18,"Spring","Morning"
"Niagara",1,"P",43.34884,-78.594004,2020-04-18,"05:51:00","Traveling",51,5.845,1,2020,4,18,"Spring","Morning"
"Schuyler",5,"P",42.2954235,-76.8768279,2019-05-05,"07:00:00","Traveling",180,0.805,1,2019,5,5,"Spring","Morning"
"Jefferson",1,"P",44.1540682,-75.6703573,2020-04-17,"05:31:00","Stationary",5,NA,1,2020,4,17,"Spring","Morning"
"Herkimer",1,"H",43.1311849,-74.8242233,2020-04-18,"06:30:00","Stationary",810,NA,1,2020,4,18,"Spring","Morning"
"Albany",2,"H",42.66235,-73.9842464,2020-04-18,"19:26:00","Traveling",39,1.35,1,2020,4,18,"Spring","Evening"
"Franklin",1,"P",44.39392,-74.158723,2020-04-18,"19:55:00","Stationary",13,NA,1,2020,4,18,"Spring","Evening"
"Monroe",2,"H",43.0041347,-77.7248618,2020-04-18,"20:17:00","Traveling",14,0.45,1,2020,4,18,"Spring","Evening"
"Tompkins",2,"P",42.393565,-76.372505,2020-04-18,"20:08:00","Stationary",15,NA,1,2020,4,18,"Spring","Evening"
"Seneca",6,"P",42.557449,-76.808533,2020-04-18,"20:51:00","Traveling",65,0.322,1,2020,4,18,"Spring","Evening"
"Chautauqua",2,"P",42.216463,-79.724989,2020-04-18,"16:20:00","Traveling",277,2.414,1,2020,4,18,"Spring","Afternoon"
"Dutchess",4,"H",42.041573,-73.9101222,2020-04-18,"19:15:00","Traveling",60,1.609,1,2020,4,18,"Spring","Evening"
"Cattaraugus",1,"P",42.20732,-79.001488,2020-04-18,"20:46:00","Stationary",3,NA,1,2020,4,18,"Spring","Evening"
"Cattaraugus",1,"P",42.194117,-78.990937,2020-04-18,"20:38:00","Stationary",4,NA,1,2020,4,18,"Spring","Evening"
"Monroe",1,"H",43.0031211,-77.6770833,2020-04-19,"05:34:00","Stationary",9,NA,1,2020,4,19,"Spring","Morning"
"Niagara",1,"P",43.304776,-78.574818,2020-04-19,"05:33:00","Traveling",7,1.676,1,2020,4,19,"Spring","Morning"
"Niagara",2,"P",43.303714,-78.542192,2020-04-19,"05:46:00","Traveling",11,4.253,1,2020,4,19,"Spring","Morning"
"Monroe",1,"H",43.3107525,-77.7073288,2020-04-19,"05:59:00","Traveling",180,0.805,4,2020,4,19,"Spring","Morning"
"Monroe",1,"H",43.1862682,-77.5146433,2020-04-19,"07:29:00","Traveling",94,1.368,1,2020,4,19,"Spring","Morning"
"Sullivan",1,"H",41.5081341,-74.5443472,2020-04-19,"08:44:00","Traveling",45,1.609,1,2020,4,19,"Spring","Morning"
"Monroe",1,"H",43.3107525,-77.7073288,2020-04-19,"06:32:00","Traveling",192,1.475,6,2020,4,19,"Spring","Morning"
"Essex",1,"P",43.796723,-74.011458,2020-04-18,"20:40:00","Stationary",30,NA,1,2020,4,18,"Spring","Evening"
"Monroe",1,"H",43.3107525,-77.7073288,2020-04-19,"06:31:00","Traveling",254,1.519,6,2020,4,19,"Spring","Morning"
"Delaware",1,"P",42.370555,-74.590029,2020-04-19,"12:15:00","Traveling",180,2.414,2,2020,4,19,"Spring","Afternoon"
"Cattaraugus",3,"P",42.329195,-78.965136,2020-04-19,"05:52:00","Stationary",3,NA,1,2020,4,19,"Spring","Morning"
"Cattaraugus",3,"P",42.34554,-78.941522,2020-04-19,"05:45:00","Stationary",3,NA,1,2020,4,19,"Spring","Morning"
"Cattaraugus",1,"P",42.321731,-78.881519,2020-04-19,"05:33:00","Stationary",3,NA,1,2020,4,19,"Spring","Morning"
"Cattaraugus",2,"P",42.335672,-78.851126,2020-04-19,"05:24:00","Stationary",3,NA,1,2020,4,19,"Spring","Morning"
"Monroe",1,"P",43.1003856,-77.6920281,2020-04-19,"19:53:00","Traveling",3,0.09,1,2020,4,19,"Spring","Evening"
"Albany",1,"H",42.6649307,-73.967472,2020-04-19,"19:55:00","Traveling",18,0.241,1,2020,4,19,"Spring","Evening"
"Tompkins",1,"P",42.388618,-76.35903,2020-04-19,"20:13:00","Stationary",3,NA,1,2020,4,19,"Spring","Evening"
"Tompkins",2,"P",42.346026,-76.464897,2020-04-19,"20:15:00","Stationary",10,NA,1,2020,4,19,"Spring","Evening"
"Herkimer",1,"P",43.7756956,-74.8172164,2020-04-18,"08:45:00","Stationary",460,NA,2,2020,4,18,"Spring","Morning"
"Columbia",1,"H",42.0836865,-73.9189227,2020-04-19,"14:30:00","Traveling",120,3.219,1,2020,4,19,"Spring","Afternoon"
"Monroe",1,"P",43.3107525,-77.7073288,2020-04-19,"06:55:00","Traveling",165,1.25,4,2020,4,19,"Spring","Morning"
"Rensselaer",2,"P",42.724273,-73.472377,2020-04-19,"19:39:00","Stationary",10,NA,1,2020,4,19,"Spring","Evening"
"Chautauqua",1,"P",42.082041,-79.2666515,2020-04-18,"16:00:00","Area",60,NA,1,2020,4,18,"Spring","Afternoon"
"Sullivan",1,"P",41.5564283,-74.5596814,2020-04-20,"15:45:00","Traveling",15,1.609,1,2020,4,20,"Spring","Afternoon"
"Monroe",1,"H",43.2829228,-77.7268553,2020-04-20,"09:06:00","Traveling",483,0.805,1,2020,4,20,"Spring","Morning"
"Saratoga",2,"H",42.9947499,-73.6108142,2020-04-19,"18:23:00","Traveling",85,2.012,3,2020,4,19,"Spring","Evening"
"Ulster",2,"P",41.8080128,-74.4696705,2020-04-20,"19:55:00","Stationary",5,NA,1,2020,4,20,"Spring","Evening"
"Jefferson",3,"P",44.2692455,-75.5971384,2020-04-20,"05:23:00","Stationary",3,NA,1,2020,4,20,"Spring","Morning"
"Jefferson",1,"P",44.2212455,-75.6168902,2020-04-20,"05:31:00","Stationary",3,NA,1,2020,4,20,"Spring","Morning"
"Monroe",1,"H",43.0041347,-77.7248618,2020-04-20,"19:39:00","Traveling",57,0.902,1,2020,4,20,"Spring","Evening"
"Essex",1,"H",44.2471742,-73.380416,2020-04-20,"20:29:00","Stationary",7,NA,1,2020,4,20,"Spring","Evening"
"Essex",2,"P",44.2960257,-73.3768272,2020-04-20,"19:44:00","Traveling",36,0.331,1,2020,4,20,"Spring","Evening"
"Suffolk",8,"P",40.90665,-72.816009,2020-04-20,"20:00:00","Stationary",20,NA,1,2020,4,20,"Spring","Evening"
"Albany",6,"H",42.7238673,-73.8779299,2020-04-20,"19:30:00","Traveling",60,1.609,1,2020,4,20,"Spring","Evening"
"Monroe",4,"H",43.3201355,-77.7264261,2020-04-20,"19:15:00","Stationary",120,NA,3,2020,4,20,"Spring","Evening"
"Tompkins",1,"P",42.3430706,-76.2996232,2020-04-21,"00:00:00","Nocturnal Flight Call Count",360,NA,1,2020,4,21,"Spring","Night"
"Westchester",1,"H",41.2455683,-73.5888076,2020-04-22,"10:31:00","Traveling",117,5.127,2,2020,4,22,"Spring","Morning"
"Rensselaer",1,"P",42.8262538,-73.3458424,2020-04-22,"15:23:00","Traveling",37,1.357,1,2020,4,22,"Spring","Afternoon"
"Erie",4,"P",43.0827683,-78.6244785,2020-04-22,"17:42:00","Stationary",36,NA,1,2020,4,22,"Spring","Evening"
"Hamilton",1,"H",43.7522879,-74.7959036,2020-04-22,"06:07:00","Traveling",60,0.161,1,2020,4,22,"Spring","Morning"
"Dutchess",1,"P",41.723143,-73.754728,2020-04-23,"09:00:00","Traveling",120,2.092,1,2020,4,23,"Spring","Morning"
"Herkimer",2,"H",43.1311849,-74.8242233,2020-04-23,"06:00:00","Stationary",795,NA,1,2020,4,23,"Spring","Morning"
"St. Lawrence",2,"P",44.4462162,-75.367654,2020-04-23,"05:21:00","Stationary",3,NA,1,2020,4,23,"Spring","Morning"
"Tompkins",4,"H",42.4970624,-76.3213113,2020-04-23,"19:52:00","Traveling",29,1.01,1,2020,4,23,"Spring","Evening"
"Monroe",5,"P",43.0838568,-77.7261686,2020-04-23,"20:15:00","Traveling",17,0.85,1,2020,4,23,"Spring","Evening"
"Washington",2,"H",43.4343511,-73.4557217,2020-04-23,"18:02:00","Traveling",137,1.931,1,2020,4,23,"Spring","Evening"
"Washington",2,"H",43.3519115,-73.4957671,2020-04-20,"17:50:00","Traveling",145,2.092,1,2020,4,20,"Spring","Evening"
"Madison",3,"P",42.83973,-75.728918,2020-04-23,"20:10:00","Traveling",51,1.116,1,2020,4,23,"Spring","Evening"
"Hamilton",2,"P",43.5014977,-74.3605542,2020-04-23,"20:31:00","Stationary",7,NA,2,2020,4,23,"Spring","Evening"
"Herkimer",1,"P",43.7756956,-74.8172164,2020-04-23,"12:15:00","Stationary",260,NA,2,2020,4,23,"Spring","Afternoon"
"Otsego",1,"P",42.817159,-74.961129,2020-04-24,"10:00:00","Traveling",301,2.759,1,2020,4,24,"Spring","Morning"
"Franklin",1,"H",44.4995342,-74.425571,2020-04-24,"11:11:00","Traveling",50,1.065,1,2020,4,24,"Spring","Morning"
"Monroe",2,"P",43.0838568,-77.7261686,2020-04-24,"20:12:00","Traveling",13,0.63,1,2020,4,24,"Spring","Evening"
"Ulster",1,"P",41.807433,-74.0294212,2020-04-24,"20:25:00","Stationary",5,NA,1,2020,4,24,"Spring","Evening"
"Herkimer",1,"P",43.7756956,-74.8172164,2020-04-24,"09:30:00","Stationary",385,NA,2,2020,4,24,"Spring","Morning"
"Tompkins",2,"H",42.3432727,-76.2994856,2020-04-24,"20:30:00","Stationary",10,NA,1,2020,4,24,"Spring","Evening"
"Washington",1,"P",43.615797,-73.35455,2020-04-25,"03:44:00","Traveling",96,11.265,1,2020,4,25,"Spring","Night"
"Monroe",1,"P",43.0978268,-77.7327954,2020-04-24,"20:33:00","Stationary",5,NA,1,2020,4,24,"Spring","Evening"
"Essex",1,"P",43.826187,-73.491547,2020-04-25,"06:51:00","Traveling",48,1.731,1,2020,4,25,"Spring","Morning"
"Onondaga",1,"H",43.207691,-76.338582,2020-04-24,"14:30:00","Traveling",120,3.219,1,2020,4,24,"Spring","Afternoon"
"Schenectady",2,"P",42.743161,-74.128595,2020-04-24,"20:16:00","Stationary",1,NA,1,2020,4,24,"Spring","Evening"
"Monroe",1,"H",43.2752261,-77.6558854,2020-04-25,"09:30:00","Traveling",50,0.966,1,2020,4,25,"Spring","Morning"
"Onondaga",1,"H",43.0894736,-76.2202692,2020-04-25,"07:23:00","Traveling",165,6.633,1,2020,4,25,"Spring","Morning"
"Kings",1,"H",40.6523083,-73.9904281,2020-04-25,"08:20:00","Traveling",165,4.023,1,2020,4,25,"Spring","Morning"
